family_id,comm,satis
174,4.804431782095351,6.702824108772372
175,6.887527577853974,8.971569277076142
176,6.837435623469865,9.304367484557181
177,5.309108933498746,7.518187706776411
179,6.167683459618434,8.309301625454157
181,5.6696446921091335,7.628772659691612
182,5.648695095693498,8.014321666144621
183,3.4198821997694173,6.219280769315438
184,5.90896322014632,7.7485044542951735
185,6.0360933421869625,8.002905920708466
186,6.676217859762423,8.253561029863992
187,5.938545176956366,7.504677531377152
188,7.312604002373382,8.655310664162837
189,6.963656278500386,8.845204517948607
190,5.8043347485878485,7.723037879421321
191,6.2581293012311265,8.241637353436174
192,5.8551530499959785,8.10553976009976
193,4.6496032278308395,6.564011818474955
194,5.490066602272951,8.09952688613832
195,4.966319312977863,7.17959248585992
196,5.71491328062414,7.726890815923208
197,6.872267041095724,8.354723846373888
198,6.59072454171352,8.373100950224757
199,9.907374656672015,11.45105488264127
200,5.50679445879083,7.604832635015624
201,4.771291687865517,7.182824097935935
202,5.787355798228426,6.563828634816557
203,5.705932685381692,7.392954570966746
204,7.034225929738447,8.792984162961169
205,6.737881680837065,7.441003801463235
206,6.410702695804611,7.628995036539664
207,5.3678907530276785,7.6690731155116065
208,6.411293213853304,7.9802105170452595
209,7.678326078463827,8.621471965754672
210,4.3504125423696,5.54803937607397
211,3.8624081065128593,5.4078541489457574
212,4.849814272458968,7.432315778815269
214,5.763809927774566,6.750968973614796
215,5.5385023601920125,7.78113584504683
216,8.031937595246308,9.403738705894508
217,8.62294499948822,10.906053576009336
218,4.982365995466685,7.054514052299407
219,6.63222112319505,9.03756481901153
220,5.461093755664225,6.711464471946941
221,5.734536028487046,7.713655831548077
222,5.670730533566414,7.7351727367472805
223,6.550207557425786,8.331000261139796
224,5.050995584750021,7.092175653878669
225,6.207071259787796,8.396016207571265
226,6.5685623752312186,8.766169244911818
227,5.473395502087095,6.83091848474142
228,6.611601052908166,8.044959791763201
229,5.140913454604566,7.197681864912037
230,5.503591209560424,7.201805378899012
231,5.385801903191398,7.361330228230656
232,4.7052652144825275,7.2708529976419
233,5.742636069020236,7.742705474521625
234,5.418567863339918,8.099311892772839
235,5.171287324854548,5.918827826870904
236,6.556441183634547,8.695036541353444
237,6.024855729741846,7.653523330286827
238,3.8189767472713214,6.125226737867178
239,6.011517807752956,8.36421465455863
240,6.56453934045099,8.550984435987647
241,8.858299055307885,10.088947173409656
243,5.424516195230446,6.766353742438054
244,5.700845213657672,7.8484069271259
245,4.058372947041095,5.653594064902864
246,6.596898703552807,8.436601954800526
247,5.730599118077608,7.446256993609416
248,4.8725275119201035,7.446589348280834
249,5.613177601100892,7.98569668991562
250,4.2018667716256015,5.817638332832073
253,6.314482286737233,8.367986235598215
255,6.789955553081777,8.654110308551513
256,5.707907586050256,7.79134345680901
257,6.631118565721146,9.049125370253675
258,7.511630127016108,9.69252687449403
259,4.324409187721422,6.314645131254723
260,8.876124966371037,11.520129811044589
261,4.96352238086687,7.792279597712733
262,6.472013267684627,8.375588107931534
263,6.664715369970653,8.661629404996333
264,5.178843770233099,7.053293671116636
266,5.6972098951548915,7.943849234144109
267,8.124726198161103,10.713205206093136
268,6.969153456236713,9.05610744656589
269,4.805993076838074,6.560870878145171
270,4.021695578449113,5.662593847466689
271,6.733053066643825,7.874291398611009
272,5.5659595786877745,7.901045863222336
273,4.067686195240713,5.691676359726552
274,6.325570632246605,8.684265415686301
275,5.020529865083365,8.069453511433888
276,5.107284238690322,8.148349662738882
277,5.319866830768129,8.016748499378508
278,5.834339587662436,8.273547820883898
279,3.7307579721760202,5.335069654869358
280,4.949835205543575,5.783778782831305
281,5.293555445701456,6.266435316640132
282,6.2967062212638245,8.372200638706252
283,6.798214969108859,8.713069483545118
284,4.837382452469823,7.0081060278289655
286,5.409877378123303,6.9627765469583744
287,5.559293888057166,6.5816568258428685
288,6.033537058050127,8.335646112479985
289,5.768415807158165,8.429230973049552
290,4.8041058942066845,6.903692030340267
291,6.0140824854194275,8.45913951567955
292,6.665210731065015,8.44999208893697
293,5.851114810793867,8.163247113566323
294,6.497584721876109,9.135329017634673
295,4.970311251837101,8.034337696522943
296,5.782647086163296,8.704111054864217
297,6.113528534099961,7.774273255224646
298,6.069873918482464,7.193484396616904
299,8.19015330653627,10.20686432836869
300,7.182031374608299,9.349014015978753
301,7.219510582659525,9.659895548291964
302,6.87570892142576,8.868259195684775
303,6.150308885091578,8.628812623448567
304,5.473474021827401,7.132168503481914
305,5.825766949673779,7.765964817311887
306,5.933428995079211,7.351095056693945
308,6.496108072435181,8.194783422204718
309,6.170336252548308,8.564392667790472
310,5.517585313892635,8.014663498156665
311,6.495886442245052,8.845928676655861
312,5.735938624417091,7.592043514260579
313,8.484820509754083,10.303700086790162
314,7.451764886469448,9.307936408002748
315,7.090515913672466,9.241664080329446
316,5.85944680424681,7.87726671641566
317,4.517736937745542,6.5448088427045725
318,3.492716692819776,5.265033552757964
319,5.050255195709925,7.892046280083972
320,7.175080161704137,9.49982449832631
321,5.998524612142843,7.6606478580593595
322,4.433976520899009,5.934224274710301
323,6.478611789940243,8.912749745736525
324,6.309394519827967,8.17048016014952
325,3.3926784814958837,4.922448992800716
326,6.968475207315511,8.752110488650725
327,5.825387506291513,6.59483446041855
328,5.323822425074283,7.7354541791465605
329,6.127806987186505,7.69273833894038
330,6.795688313529002,8.48014010614364
331,4.645720164534701,6.776803605839707
332,6.776429628257275,9.156461483029275
334,6.069956963995697,7.729073582664888
335,6.728475324441223,8.929634067572277
337,7.744691733741303,10.08409938051528
338,5.080283066358545,7.086492809449824
339,4.062956804837376,6.5932834458332366
340,8.425219288358932,11.201014031021082
341,5.39140004384557,6.943023487038529
342,2.811023449985516,4.911328768088794
343,6.674108204849042,8.403680770111976
344,4.1660035272544675,6.297463461003013
345,5.657026537407583,8.342352782607671
346,6.530987810909645,8.3926724684734
347,4.272587119910739,5.305892958831683
348,4.453342198025283,6.687040728897835
349,7.553960986166533,8.801958091109627
350,6.4097944953966035,9.01282441389916
351,7.958676257533872,10.041124895061355
352,6.615710982175289,8.714034208900763
353,3.806271045901955,5.759435444152729
354,3.652911672062365,5.9437328087717995
355,6.290036289624252,8.758642091086314
356,8.41360547614008,10.288103919886353
357,4.592055722656484,6.257982828917225
358,6.0078977313060085,7.560292195590317
360,5.553271085911925,8.402225320031793
361,5.381877301170922,7.631703990511555
362,4.739048603661983,7.160296913216534
363,7.342840991464447,8.469925081208306
364,5.600646659489187,7.340816843977564
365,5.0714323769509875,6.974803857970321
367,6.336302434169249,8.513640262979582
368,6.137562726895064,8.695433331153858
369,7.597538977077491,9.656405148032706
371,6.100577808737003,7.709053972162596
372,5.768165145605602,8.072153842690447
373,5.002310217106999,7.660173500709753
374,6.131611624711381,7.30053632672934
375,5.391437975469298,7.100870879571888
376,6.4760478239703545,7.999159612541092
377,4.680278434218632,6.70819626110551
378,6.1986622883652585,7.72857221961805
379,3.85721648022864,5.314542087245182
380,5.5325224908493444,7.918793928268686
381,7.789530109223034,9.725009097851073
382,4.5024083034842075,5.8181509059587295
383,6.476323636944009,8.514651436740051
384,5.482330905857779,7.8012520193324555
385,4.70344178775213,6.573853609332711
386,6.40997872793684,8.421966499378247
387,3.7357308716085234,6.65953089862438
388,6.704450488222315,8.858729381836284
389,7.33912870429331,10.127807736428782
390,6.199835793423031,7.741393856416835
391,6.184739217679173,8.981943245555255
392,5.909412917892728,8.3248291394718
393,7.479769849869634,9.10869794166761
394,6.848844553190048,8.007125271439904
395,8.00085242512823,9.731883056115963
396,5.722151955517328,6.44981852627927
397,5.646985288482503,7.722423367567539
398,5.241992157320159,7.475016474345805
399,7.625362370785135,9.731044198553862
400,5.755080469389272,8.233212213530146
401,6.937662606587001,10.024239924982542
402,7.5613565533889435,9.309417457029875
403,6.203673879931217,7.53957252852851
404,4.226167307169009,6.804515073395966
405,6.651136059063145,8.260411516171379
406,4.582785885917682,8.391457022128396
407,5.6808917615081995,7.330433069745952
408,7.406644959960801,8.071348227428434
409,6.4020846993328036,8.049903953490613
411,4.673124918241654,6.332474452252608
412,5.08017382126681,6.902332962889731
413,4.0364653418390315,6.394162349328907
414,4.993402527528376,7.546992484545778
415,4.06064118389232,4.826606759502091
416,3.965475065411378,5.699322396146676
417,7.599842427281782,9.208593147616083
418,4.73178897458048,7.4066833297679215
419,4.4197992388528196,5.693681514855813
420,7.824517430222468,10.177079574740024
421,4.933470662062241,7.204835947060198
422,4.734680283951426,6.9625363526734585
423,5.4015263308604915,8.628262723220525
424,4.100722219649947,6.5232638909614975
425,9.681403360256137,12.087122753080074
426,5.907532215157676,7.709880063501914
427,6.536026589684248,8.276677747765351
428,6.4028795607985,8.748328582678184
429,6.024819748478562,7.640124391092717
430,6.202382162075999,7.336819269564269
431,6.13782179950503,7.6173722242693005
432,6.296337370996149,8.204638197079706
433,6.634184870909902,8.449234512833636
434,2.8941747213019413,4.410419776271416
435,7.989405126529366,9.64956632984551
436,4.422161511000296,6.797634509540326
437,6.262456783147009,8.060497030386804
438,6.073835863248325,7.754517904801154
439,7.275724105922992,9.636042448751288
440,3.5778942553365405,6.368532992031165
441,6.56012617333359,8.557451031532466
442,6.900882228249163,9.024935515902818
443,4.323727734192344,5.635837711460476
444,7.0237925285146385,9.489359156557928
445,6.2080103122939025,7.939113705095765
446,6.976579458795573,9.092496996088952
447,5.738369719548955,7.435790162015784
448,6.047025714589235,8.564774370015378
450,5.170318346789095,6.294044776748866
451,5.522644715945647,7.520321745553652
452,5.093541257478993,7.192125426080954
454,5.336673527085399,7.269174296654845
455,8.32448395239665,10.849457434320717
456,5.861150489481291,7.467517043679171
457,4.3895644472857045,7.301398639240885
458,5.283128971063598,6.601796020077922
459,5.625150658274704,7.984576997145355
460,7.458026408587213,9.886725037735017
461,6.7797741111492265,8.952574189973554
463,5.820464663195889,8.655136316149596
464,4.803565003919837,6.711938824723241
465,5.13658913538936,7.486559425223742
466,6.958203150965728,8.964232851193918
468,5.679395496195335,7.732112228336916
469,5.197771167794467,6.264475567515812
470,6.506581197979317,8.604303364662941
471,5.123851622315856,7.435914928916469
472,7.999036943273296,9.83402983495115
473,4.463580555712136,7.6916146319885375
474,7.708480491219803,9.241378165898427
475,7.920270546931215,9.366030713519983
476,5.771527599927814,7.653118513132446
478,5.320473486349575,7.596908438689063
479,7.787484335828985,9.869817036088744
480,4.945740124294492,7.190064584450019
481,5.406218160956541,6.568777567025953
482,6.38654215543588,7.864058175866974
483,6.716974898199334,9.007908024297743
484,5.589204567771702,9.028290599373822
485,6.3896376302098865,8.583473823960322
486,5.057236962675796,7.3841222027610485
487,6.820058293923481,9.005035884887446
489,4.443360193982389,6.66160245362874
491,7.059530305940462,9.724682067386217
492,6.2486441027431585,7.538412199433017
493,6.740751413237823,9.008690621616095
494,7.580530706836127,8.753387364263968
495,3.525868286232772,5.671055914583361
496,7.069722119182213,9.004585181179463
497,5.729792924595302,7.301228874028111
498,7.7340880926891895,9.034688065089536
499,7.487144264465097,9.00604396262046
500,3.4481102759426796,5.561329350449446
